station,valid,tmpf,drct,sped,alti,p01i,vsby
EWR,2025-03-26 23:51,43.00,300.00,13.80,30.09,0.00,10.00
EWR,2025-03-27 00:51,43.00,290.00,12.65,30.13,0.00,10.00
EWR,2025-03-27 01:51,42.00,310.00,13.80,30.14,0.00,10.00
EWR,2025-03-27 02:51,40.00,280.00,8.05,30.16,0.00,10.00
EWR,2025-03-27 03:51,39.00,290.00,10.35,30.17,0.00,10.00
EWR,2025-03-27 04:51,38.00,320.00,10.35,30.17,0.00,10.00
EWR,2025-03-27 05:51,38.00,320.00,8.05,30.18,0.00,10.00
EWR,2025-03-27 06:51,37.00,320.00,9.20,30.18,0.00,10.00
EWR,2025-03-27 07:51,36.00,310.00,9.20,30.17,0.00,10.00
EWR,2025-03-27 08:51,35.00,250.00,6.90,30.19,0.00,10.00
EWR,2025-03-27 09:51,35.00,270.00,9.20,30.21,0.00,10.00
EWR,2025-03-27 10:51,34.00,240.00,6.90,30.22,0.00,10.00
EWR,2025-03-27 11:51,36.00,260.00,9.20,30.24,0.00,10.00
EWR,2025-03-27 12:51,38.00,270.00,10.35,30.25,0.00,10.00
EWR,2025-03-27 13:51,41.00,320.00,16.10,30.27,0.00,10.00
EWR,2025-03-27 14:51,43.00,290.00,14.95,30.26,0.00,10.00
EWR,2025-03-27 15:51,46.00,280.00,21.85,30.25,0.00,10.00
EWR,2025-03-27 16:51,49.00,280.00,18.40,30.22,0.00,10.00
EWR,2025-03-27 17:51,50.00,270.00,18.40,30.21,0.00,10.00
EWR,2025-03-27 18:51,53.00,300.00,13.80,30.19,0.00,10.00
EWR,2025-03-27 19:51,53.00,270.00,16.10,30.17,0.00,10.00
EWR,2025-03-27 20:51,54.00,290.00,17.25,30.17,0.00,10.00
EWR,2025-03-27 21:51,53.00,260.00,16.10,30.18,0.00,10.00
EWR,2025-03-27 22:51,52.00,270.00,13.80,30.19,0.00,10.00
EWR,2025-03-27 23:51,51.00,250.00,11.50,30.20,0.00,10.00
EWR,2025-03-28 00:51,45.00,210.00,6.90,30.22,0.00,10.00
EWR,2025-03-28 01:51,47.00,220.00,8.05,30.22,0.00,10.00
EWR,2025-03-28 02:51,46.00,220.00,10.35,30.22,0.00,10.00
EWR,2025-03-28 03:51,43.00,200.00,6.90,30.20,0.00,10.00
EWR,2025-03-28 04:51,45.00,220.00,11.50,30.19,0.00,10.00
EWR,2025-03-28 05:51,46.00,240.00,11.50,30.19,0.00,10.00
EWR,2025-03-28 06:51,45.00,230.00,11.50,30.18,0.00,10.00
EWR,2025-03-28 07:51,46.00,230.00,10.35,30.17,0.00,10.00
EWR,2025-03-28 08:51,46.00,230.00,8.05,30.17,0.00,10.00
EWR,2025-03-28 09:51,46.00,230.00,9.20,30.18,0.00,10.00
EWR,2025-03-28 10:51,45.00,230.00,8.05,30.20,0.00,10.00
EWR,2025-03-28 11:51,47.00,230.00,12.65,30.22,0.00,10.00
EWR,2025-03-28 12:51,49.00,250.00,8.05,30.23,0.00,10.00
EWR,2025-03-28 13:51,54.00,240.00,4.60,30.24,0.00,10.00
EWR,2025-03-28 14:51,58.00,M,6.90,30.23,0.00,10.00
EWR,2025-03-28 15:51,61.00,250.00,5.75,30.20,0.00,10.00
EWR,2025-03-28 16:51,61.00,260.00,9.20,30.18,0.00,10.00
EWR,2025-03-28 17:51,63.00,270.00,10.35,30.17,0.00,10.00
EWR,2025-03-28 18:51,64.00,250.00,12.65,30.13,0.00,10.00
EWR,2025-03-28 19:51,63.00,240.00,11.50,30.11,0.00,10.00
EWR,2025-03-28 20:51,63.00,250.00,10.35,30.08,0.00,10.00
EWR,2025-03-28 21:51,59.00,110.00,5.75,30.07,0.00,10.00
EWR,2025-03-28 22:51,58.00,M,3.45,30.06,0.00,10.00
EWR,2025-03-28 23:51,57.00,0.00,0.00,30.07,T,10.00
EWR,2025-03-29 00:51,57.00,240.00,12.65,30.07,T,10.00
EWR,2025-03-29 01:51,57.00,230.00,5.75,30.04,T,10.00
EWR,2025-03-29 02:51,55.00,200.00,3.45,30.02,0.00,10.00
EWR,2025-03-29 03:51,57.00,230.00,5.75,30.01,T,10.00
EWR,2025-03-29 04:51,56.00,0.00,0.00,29.99,T,10.00
EWR,2025-03-29 05:51,55.00,0.00,0.00,29.98,T,10.00
EWR,2025-03-29 06:51,55.00,0.00,0.00,29.96,T,10.00
EWR,2025-03-29 07:51,54.00,220.00,4.60,29.94,0.00,10.00
EWR,2025-03-29 08:51,53.00,210.00,5.75,29.93,0.00,10.00
EWR,2025-03-29 09:51,54.00,220.00,9.20,29.92,0.00,10.00
EWR,2025-03-29 10:51,55.00,230.00,13.80,29.93,0.00,10.00
EWR,2025-03-29 11:51,57.00,230.00,12.65,29.95,0.00,10.00
EWR,2025-03-29 12:51,60.00,230.00,13.80,29.95,0.00,10.00
EWR,2025-03-29 13:51,66.00,240.00,14.95,29.96,0.00,10.00
EWR,2025-03-29 14:51,73.00,230.00,18.40,29.96,0.00,10.00
EWR,2025-03-29 15:51,79.00,250.00,16.10,29.94,0.00,10.00
EWR,2025-03-29 16:51,83.00,260.00,26.45,29.93,0.00,10.00
EWR,2025-03-29 17:51,84.00,240.00,25.30,29.92,0.00,10.00
EWR,2025-03-29 18:51,81.00,270.00,20.70,29.93,0.00,10.00
EWR,2025-03-29 19:51,82.00,260.00,18.40,29.93,0.00,10.00
EWR,2025-03-29 20:51,82.00,250.00,17.25,29.93,0.00,10.00
EWR,2025-03-29 21:51,82.00,260.00,10.35,29.95,0.00,10.00
EWR,2025-03-29 22:38,58.00,40.00,14.95,30.05,0.00,10.00
EWR,2025-03-29 22:51,56.00,80.00,10.35,30.05,T,10.00
EWR,2025-03-29 23:51,53.00,40.00,10.35,30.09,0.01,10.00
EWR,2025-03-30 00:51,50.00,20.00,17.25,30.18,0.01,10.00
EWR,2025-03-30 01:51,50.00,90.00,8.05,30.16,T,10.00
EWR,2025-03-30 02:51,47.00,130.00,10.35,30.17,0.00,10.00
EWR,2025-03-30 03:51,46.00,120.00,8.05,30.19,0.00,10.00
EWR,2025-03-30 04:51,46.00,120.00,8.05,30.19,0.00,10.00
EWR,2025-03-30 05:51,46.00,80.00,9.20,30.19,0.00,10.00
EWR,2025-03-30 06:51,45.00,70.00,3.45,30.18,0.00,10.00
EWR,2025-03-30 07:51,46.00,80.00,6.90,30.17,0.00,10.00
EWR,2025-03-30 08:51,45.00,90.00,5.75,30.16,0.00,10.00
EWR,2025-03-30 09:51,45.00,100.00,6.90,30.16,0.00,10.00
EWR,2025-03-30 10:51,46.00,110.00,5.75,30.17,0.00,10.00
EWR,2025-03-30 11:51,45.00,110.00,11.50,30.18,0.00,10.00
EWR,2025-03-30 12:18,45.00,110.00,8.05,30.18,0.00,8.00
EWR,2025-03-30 12:51,45.00,100.00,6.90,30.18,0.00,6.00
EWR,2025-03-30 13:51,45.00,90.00,9.20,30.17,0.00,6.00
EWR,2025-03-30 14:51,46.00,100.00,6.90,30.17,0.00,9.00
EWR,2025-03-30 15:51,47.00,80.00,6.90,30.15,0.00,9.00
EWR,2025-03-30 16:51,48.00,80.00,4.60,30.15,0.00,8.00
EWR,2025-03-30 17:46,48.20,80.00,6.90,30.12,0.00,8.00
EWR,2025-03-30 17:51,49.00,80.00,5.75,30.12,0.00,8.00
EWR,2025-03-30 18:51,50.00,M,5.75,30.09,0.00,7.00
EWR,2025-03-30 19:04,50.00,110.00,5.75,30.09,0.00,7.00
EWR,2025-03-30 19:51,51.00,M,3.45,30.07,0.00,7.00
EWR,2025-03-30 20:51,50.00,130.00,5.75,30.05,0.00,7.00
EWR,2025-03-30 21:51,50.00,120.00,4.60,30.04,0.00,8.00
EWR,2025-03-30 22:51,49.00,140.00,6.90,30.04,0.00,9.00
EWR,2025-03-30 23:51,48.00,110.00,6.90,30.03,0.00,6.00
EWR,2025-03-31 00:51,48.00,80.00,5.75,30.01,0.00,6.00
EWR,2025-03-31 01:51,48.00,80.00,3.45,30.00,T,5.00
EWR,2025-03-31 02:51,48.00,50.00,4.60,29.97,0.05,5.00
EWR,2025-03-31 03:51,47.00,30.00,4.60,29.94,T,3.00
EWR,2025-03-31 04:51,47.00,20.00,6.90,29.92,T,3.00
EWR,2025-03-31 05:51,47.00,360.00,6.90,29.89,T,3.00
EWR,2025-03-31 06:51,47.00,30.00,5.75,29.86,0.00,3.00
EWR,2025-03-31 07:51,47.00,30.00,8.05,29.83,0.00,2.50
EWR,2025-03-31 08:39,47.00,20.00,5.75,29.81,0.00,1.50
EWR,2025-03-31 08:51,47.00,10.00,4.60,29.81,0.00,1.50
EWR,2025-03-31 09:51,47.00,60.00,3.45,29.79,0.00,1.50
EWR,2025-03-31 10:51,48.00,20.00,5.75,29.79,0.00,1.50
EWR,2025-03-31 11:05,49.00,30.00,3.45,29.79,0.00,1.50
EWR,2025-03-31 11:12,49.00,360.00,4.60,29.81,0.00,1.50
EWR,2025-03-31 11:51,50.00,40.00,4.60,29.80,0.00,1.50
EWR,2025-03-31 12:11,51.00,0.00,0.00,29.80,0.00,2.00
EWR,2025-03-31 12:51,54.00,0.00,0.00,29.78,0.00,2.00
EWR,2025-03-31 13:19,56.00,0.00,0.00,29.78,0.00,2.00
EWR,2025-03-31 13:51,57.00,110.00,4.60,29.76,0.00,2.00
EWR,2025-03-31 14:26,61.00,50.00,3.45,29.74,0.00,2.00
EWR,2025-03-31 14:51,64.00,250.00,6.90,29.74,0.00,7.00
EWR,2025-03-31 15:51,70.00,210.00,14.95,29.71,0.00,10.00
EWR,2025-03-31 16:40,75.00,200.00,20.70,29.69,0.00,10.00
EWR,2025-03-31 16:51,74.00,220.00,19.55,29.69,0.00,10.00
EWR,2025-03-31 17:51,77.00,230.00,14.95,29.66,0.00,10.00
EWR,2025-03-31 18:08,77.00,210.00,13.80,29.64,0.00,10.00
EWR,2025-03-31 18:51,77.00,200.00,13.80,29.63,0.00,10.00
EWR,2025-03-31 19:51,79.00,200.00,14.95,29.61,0.00,10.00
EWR,2025-03-31 20:51,78.00,220.00,14.95,29.60,0.00,10.00
EWR,2025-03-31 21:51,75.00,280.00,12.65,29.59,T,10.00
EWR,2025-03-31 22:51,70.00,100.00,4.60,29.57,T,10.00
EWR,2025-03-31 23:51,66.00,110.00,8.05,29.54,T,10.00
EWR,2025-04-01 00:51,62.00,M,3.45,29.55,0.00,10.00
EWR,2025-04-01 01:04,63.00,340.00,12.65,29.57,0.01,5.00
EWR,2025-04-01 01:51,61.00,230.00,6.90,29.62,0.34,4.00
EWR,2025-04-01 02:51,60.00,260.00,5.75,29.59,0.18,4.00
EWR,2025-04-01 03:51,60.00,200.00,3.45,29.58,0.13,4.00
EWR,2025-04-01 04:51,60.00,180.00,3.45,29.57,0.13,6.00
EWR,2025-04-01 05:51,60.00,200.00,3.45,29.58,0.06,6.00
EWR,2025-04-01 06:34,54.00,300.00,17.25,29.59,0.03,10.00
EWR,2025-04-01 06:51,53.00,330.00,12.65,29.60,0.03,10.00
EWR,2025-04-01 07:51,52.00,350.00,17.25,29.61,T,10.00
EWR,2025-04-01 08:51,49.00,340.00,23.00,29.67,T,10.00
EWR,2025-04-01 09:51,46.00,330.00,17.25,29.73,0.00,10.00
EWR,2025-04-01 10:51,43.00,310.00,19.55,29.79,0.00,10.00
EWR,2025-04-01 11:51,42.00,320.00,17.25,29.86,0.00,10.00
EWR,2025-04-01 12:51,44.00,330.00,24.15,29.88,0.00,10.00
EWR,2025-04-01 13:51,45.00,300.00,26.45,29.91,0.00,10.00
EWR,2025-04-01 14:51,47.00,330.00,18.40,29.93,0.00,10.00
EWR,2025-04-01 15:51,49.00,320.00,13.80,29.97,0.00,10.00
EWR,2025-04-01 16:51,52.00,330.00,16.10,29.99,0.00,10.00
EWR,2025-04-01 17:51,53.00,310.00,21.85,30.01,0.00,10.00
EWR,2025-04-01 18:51,53.00,300.00,18.40,30.01,0.00,10.00
EWR,2025-04-01 19:51,54.00,310.00,17.25,30.03,0.00,10.00
EWR,2025-04-01 20:51,54.00,330.00,16.10,30.05,0.00,10.00
EWR,2025-04-01 21:51,52.00,320.00,18.40,30.08,0.00,10.00
EWR,2025-04-01 22:51,51.00,320.00,13.80,30.11,0.00,10.00
EWR,2025-04-01 23:51,50.00,310.00,11.50,30.15,0.00,10.00
EWR,2025-04-02 00:51,50.00,320.00,9.20,30.18,0.00,10.00
EWR,2025-04-02 01:51,48.00,300.00,13.80,30.23,0.00,10.00
EWR,2025-04-02 02:51,47.00,330.00,13.80,30.27,0.00,10.00
EWR,2025-04-02 03:51,45.00,350.00,12.65,30.30,0.00,10.00
EWR,2025-04-02 04:51,43.00,360.00,10.35,30.33,0.00,10.00
EWR,2025-04-02 05:51,41.00,10.00,13.80,30.34,0.00,10.00
EWR,2025-04-02 06:51,40.00,360.00,13.80,30.35,0.00,10.00
EWR,2025-04-02 07:51,37.00,20.00,10.35,30.36,0.00,10.00
EWR,2025-04-02 08:51,37.00,20.00,10.35,30.39,0.00,10.00
EWR,2025-04-02 09:51,38.00,20.00,11.50,30.43,0.00,10.00
EWR,2025-04-02 10:51,38.00,20.00,14.95,30.46,0.00,10.00
EWR,2025-04-02 11:51,40.00,40.00,10.35,30.49,0.00,10.00
EWR,2025-04-02 12:51,42.00,70.00,5.75,30.51,0.00,10.00
EWR,2025-04-02 13:51,44.00,80.00,5.75,30.49,0.00,10.00
EWR,2025-04-02 14:51,45.00,80.00,8.05,30.48,0.00,10.00
EWR,2025-04-02 15:51,47.00,80.00,9.20,30.48,0.00,10.00
EWR,2025-04-02 16:51,47.00,160.00,13.80,30.48,0.00,10.00
EWR,2025-04-02 17:51,45.00,140.00,13.80,30.47,0.00,10.00
EWR,2025-04-02 18:51,44.00,150.00,11.50,30.49,0.00,10.00
EWR,2025-04-02 19:51,43.00,140.00,12.65,30.49,0.00,10.00
EWR,2025-04-02 20:51,44.00,120.00,14.95,30.45,0.00,10.00
EWR,2025-04-02 21:17,44.00,120.00,13.80,30.45,0.00,10.00
EWR,2025-04-02 21:51,44.00,130.00,14.95,30.44,0.00,10.00
EWR,2025-04-02 22:25,44.00,110.00,12.65,30.41,0.00,10.00
EWR,2025-04-02 22:51,44.00,130.00,17.25,30.41,0.00,10.00
EWR,2025-04-02 23:51,44.00,130.00,11.50,30.39,0.01,10.00
EWR,2025-04-03 00:00,44.00,150.00,14.95,30.39,T,10.00
EWR,2025-04-03 00:51,45.00,150.00,8.05,30.40,T,10.00
EWR,2025-04-03 01:51,45.00,140.00,6.90,30.35,0.00,10.00
EWR,2025-04-03 02:51,46.00,150.00,10.35,30.34,0.00,10.00
EWR,2025-04-03 03:51,46.00,150.00,9.20,30.31,0.00,10.00
EWR,2025-04-03 04:27,46.00,140.00,9.20,30.30,0.00,10.00
EWR,2025-04-03 04:51,46.00,130.00,9.20,30.29,0.00,10.00
EWR,2025-04-03 05:51,46.00,130.00,5.75,30.28,0.00,10.00
EWR,2025-04-03 06:33,45.00,110.00,6.90,30.28,T,4.00
EWR,2025-04-03 06:51,45.00,110.00,8.05,30.26,0.01,4.00
EWR,2025-04-03 07:51,46.00,120.00,5.75,30.23,0.01,4.00
EWR,2025-04-03 08:51,46.00,120.00,4.60,30.20,0.02,3.00
EWR,2025-04-03 09:51,47.00,120.00,4.60,30.17,0.02,2.00
EWR,2025-04-03 10:51,48.00,120.00,3.45,30.14,T,2.00
EWR,2025-04-03 11:40,49.00,150.00,4.60,30.12,T,3.00
EWR,2025-04-03 11:51,49.00,0.00,0.00,30.12,T,3.00
EWR,2025-04-03 12:00,49.00,0.00,0.00,30.12,0.00,3.00
EWR,2025-04-03 12:51,50.00,0.00,0.00,30.10,0.00,8.00
EWR,2025-04-03 13:51,51.00,310.00,3.45,30.11,T,4.00
EWR,2025-04-03 14:51,53.00,240.00,5.75,30.11,T,5.00
EWR,2025-04-03 15:51,56.00,210.00,9.20,30.07,T,7.00
EWR,2025-04-03 16:51,59.00,220.00,9.20,30.04,0.00,8.00
EWR,2025-04-03 17:51,65.00,220.00,10.35,30.02,0.00,8.00
EWR,2025-04-03 18:15,69.00,250.00,12.65,30.02,0.00,9.00
EWR,2025-04-03 18:51,71.00,240.00,10.35,29.99,0.00,9.00
EWR,2025-04-03 19:08,72.00,240.00,10.35,29.98,0.00,10.00
EWR,2025-04-03 19:51,73.00,220.00,13.80,29.97,0.00,10.00
EWR,2025-04-03 20:51,74.00,220.00,14.95,29.96,0.00,10.00
EWR,2025-04-03 21:51,75.00,220.00,10.35,29.94,0.00,10.00
EWR,2025-04-03 22:51,74.00,210.00,14.95,29.93,0.00,10.00
EWR,2025-04-03 23:51,74.00,220.00,17.25,29.94,0.00,10.00
EWR,2025-04-04 00:51,74.00,230.00,18.40,29.98,0.00,10.00
EWR,2025-04-04 01:51,74.00,220.00,13.80,29.95,0.00,10.00
EWR,2025-04-04 02:51,73.00,220.00,11.50,29.96,0.00,10.00
EWR,2025-04-04 03:51,74.00,230.00,13.80,29.96,0.00,10.00
EWR,2025-04-04 04:51,73.00,230.00,9.20,29.97,0.00,10.00
EWR,2025-04-04 05:51,72.00,250.00,9.20,29.98,0.00,10.00
EWR,2025-04-04 06:51,70.00,260.00,4.60,29.97,0.00,10.00
EWR,2025-04-04 07:51,71.00,270.00,6.90,29.97,0.00,10.00
EWR,2025-04-04 08:51,70.00,270.00,8.05,30.01,T,7.00
EWR,2025-04-04 09:51,62.00,360.00,12.65,30.05,0.04,5.00
EWR,2025-04-04 10:51,61.00,350.00,3.45,30.08,0.03,10.00
EWR,2025-04-04 11:51,61.00,0.00,0.00,30.09,T,10.00
EWR,2025-04-04 12:51,62.00,290.00,5.75,30.12,T,10.00
EWR,2025-04-04 13:51,66.00,310.00,5.75,30.14,0.00,10.00
EWR,2025-04-04 14:51,67.00,340.00,12.65,30.16,0.00,10.00
EWR,2025-04-04 15:51,67.00,320.00,11.50,30.15,0.00,10.00
EWR,2025-04-04 16:51,68.00,330.00,11.50,30.16,0.00,10.00
EWR,2025-04-04 17:51,70.00,310.00,14.95,30.15,0.00,10.00
EWR,2025-04-04 18:51,71.00,290.00,14.95,30.16,0.00,10.00
EWR,2025-04-04 19:51,71.00,330.00,11.50,30.17,0.00,10.00
EWR,2025-04-04 20:51,70.00,310.00,13.80,30.18,0.00,10.00
EWR,2025-04-04 21:51,69.00,330.00,9.20,30.20,0.00,10.00
EWR,2025-04-04 22:51,68.00,310.00,6.90,30.22,0.00,10.00
EWR,2025-04-04 23:51,66.00,320.00,11.50,30.24,0.00,10.00
EWR,2025-04-05 00:51,65.00,300.00,5.75,30.27,0.00,10.00
EWR,2025-04-05 01:51,64.00,M,3.45,30.28,0.00,10.00
EWR,2025-04-05 02:51,60.00,20.00,9.20,30.29,0.00,10.00
EWR,2025-04-05 03:51,60.00,20.00,8.05,30.31,0.00,10.00
EWR,2025-04-05 04:51,59.00,30.00,9.20,30.29,T,10.00
EWR,2025-04-05 05:51,58.00,20.00,9.20,30.30,T,10.00
EWR,2025-04-05 06:51,58.00,40.00,6.90,30.29,0.00,10.00
EWR,2025-04-05 07:51,59.00,50.00,5.75,30.29,0.00,10.00
EWR,2025-04-05 08:51,58.00,60.00,6.90,30.29,0.00,10.00
EWR,2025-04-05 09:51,56.00,100.00,12.65,30.30,0.00,10.00
EWR,2025-04-05 10:51,54.00,120.00,12.65,30.35,0.00,10.00
EWR,2025-04-05 11:51,53.00,110.00,10.35,30.34,0.00,10.00
EWR,2025-04-05 12:51,53.00,110.00,14.95,30.34,0.00,10.00
EWR,2025-04-05 13:51,54.00,100.00,13.80,30.32,0.00,10.00
EWR,2025-04-05 14:51,53.00,110.00,17.25,30.30,T,10.00
EWR,2025-04-05 15:51,50.00,110.00,17.25,30.28,0.01,6.00
EWR,2025-04-05 16:51,49.00,110.00,12.65,30.25,0.02,10.00
EWR,2025-04-05 17:51,49.00,100.00,12.65,30.21,0.01,10.00
EWR,2025-04-05 18:51,49.00,110.00,9.20,30.17,T,10.00
EWR,2025-04-05 19:24,49.00,110.00,10.35,30.12,T,10.00
EWR,2025-04-05 19:51,48.00,110.00,13.80,30.10,T,9.00
EWR,2025-04-05 20:07,48.00,110.00,10.35,30.10,0.00,7.00
EWR,2025-04-05 20:17,47.00,120.00,13.80,30.10,0.00,3.00
EWR,2025-04-05 20:26,47.00,100.00,8.05,30.11,0.00,3.00
EWR,2025-04-05 20:37,47.00,100.00,6.90,30.11,0.00,2.50
EWR,2025-04-05 20:51,47.00,90.00,8.05,30.11,0.00,2.00
EWR,2025-04-05 21:17,47.00,80.00,5.75,30.10,0.01,1.50
EWR,2025-04-05 21:51,47.00,80.00,6.90,30.09,0.01,1.50
EWR,2025-04-05 22:32,47.00,40.00,8.05,30.08,0.01,2.00
EWR,2025-04-05 22:51,47.00,50.00,6.90,30.07,0.01,2.00
EWR,2025-04-05 23:36,47.00,20.00,10.35,30.07,0.00,7.00
EWR,2025-04-05 23:51,47.00,50.00,6.90,30.06,0.00,7.00
EWR,2025-04-06 00:51,46.00,20.00,11.50,30.06,0.00,8.00
EWR,2025-04-06 01:51,45.00,20.00,11.50,30.04,0.00,8.00
EWR,2025-04-06 02:51,45.00,30.00,12.65,30.01,0.00,8.00
EWR,2025-04-06 03:51,45.00,40.00,9.20,29.97,T,8.00
EWR,2025-04-06 04:25,45.00,20.00,10.35,29.96,0.06,2.00
EWR,2025-04-06 04:51,45.00,30.00,4.60,29.94,0.15,2.00
EWR,2025-04-06 05:51,45.00,0.00,0.00,29.92,0.15,3.00
EWR,2025-04-06 06:51,45.00,0.00,0.00,29.87,0.02,4.00
EWR,2025-04-06 07:51,45.00,50.00,5.75,29.83,0.00,6.00
EWR,2025-04-06 08:51,45.00,40.00,3.45,29.80,0.00,5.00
EWR,2025-04-06 09:51,46.00,20.00,5.75,29.79,0.00,5.00
EWR,2025-04-06 10:51,46.00,350.00,8.05,29.80,0.00,4.00
EWR,2025-04-06 11:09,46.00,340.00,8.05,29.81,0.00,2.00
EWR,2025-04-06 11:51,46.00,350.00,8.05,29.81,T,2.00
EWR,2025-04-06 12:51,47.00,M,3.45,29.80,0.02,2.00
EWR,2025-04-06 13:51,48.00,20.00,5.75,29.82,0.00,8.00
EWR,2025-04-06 14:51,50.00,20.00,8.05,29.83,T,9.00
EWR,2025-04-06 15:11,50.00,40.00,5.75,29.82,T,10.00
EWR,2025-04-06 15:51,51.00,30.00,6.90,29.82,T,10.00
EWR,2025-04-06 16:51,53.00,350.00,5.75,29.85,0.00,10.00
EWR,2025-04-06 17:51,55.00,250.00,4.60,29.83,T,10.00
EWR,2025-04-06 18:51,55.00,320.00,9.20,29.84,0.00,10.00
EWR,2025-04-06 19:51,57.00,320.00,9.20,29.80,0.00,10.00
EWR,2025-04-06 20:51,58.00,300.00,9.20,29.81,0.00,10.00
EWR,2025-04-06 21:51,57.00,290.00,10.35,29.83,0.00,10.00
EWR,2025-04-06 22:51,56.00,310.00,6.90,29.85,0.00,10.00
EWR,2025-04-06 23:51,56.00,290.00,6.90,29.86,0.00,10.00
EWR,2025-04-07 00:51,56.00,310.00,9.20,29.88,0.00,10.00
EWR,2025-04-07 01:51,55.00,340.00,11.50,29.89,0.00,10.00
EWR,2025-04-07 02:51,54.00,320.00,12.65,29.89,0.00,10.00
EWR,2025-04-07 03:51,52.00,340.00,10.35,29.88,0.00,10.00
EWR,2025-04-07 04:51,51.00,350.00,9.20,29.86,0.00,10.00
EWR,2025-04-07 05:51,51.00,350.00,10.35,29.85,T,10.00
EWR,2025-04-07 06:51,48.00,320.00,10.35,29.87,T,10.00
EWR,2025-04-07 07:51,44.00,340.00,9.20,29.88,0.02,4.00
EWR,2025-04-07 08:51,44.00,350.00,10.35,29.86,0.01,6.00
EWR,2025-04-07 09:16,43.00,350.00,13.80,29.86,0.01,4.00
EWR,2025-04-07 09:51,41.00,30.00,12.65,29.87,0.01,4.00
EWR,2025-04-07 10:51,40.00,10.00,16.10,29.86,T,10.00
EWR,2025-04-07 10:58,40.00,20.00,16.10,29.86,T,10.00
EWR,2025-04-07 11:51,40.00,20.00,12.65,29.86,T,5.00
EWR,2025-04-07 12:17,40.00,20.00,11.50,29.87,T,4.00
EWR,2025-04-07 12:51,41.00,30.00,8.05,29.86,T,5.00
EWR,2025-04-07 12:54,41.00,40.00,8.05,29.86,T,2.00
EWR,2025-04-07 13:42,42.00,70.00,6.90,29.83,0.02,2.00
EWR,2025-04-07 13:51,42.00,60.00,5.75,29.82,0.02,2.00
EWR,2025-04-07 14:03,43.00,60.00,8.05,29.82,T,7.00
EWR,2025-04-07 14:51,43.00,50.00,5.75,29.82,0.03,4.00
EWR,2025-04-07 15:51,43.00,40.00,8.05,29.79,0.02,7.00
EWR,2025-04-07 16:51,44.00,10.00,9.20,29.80,0.03,8.00
EWR,2025-04-07 17:51,44.00,30.00,10.35,29.77,0.02,10.00
EWR,2025-04-07 18:51,44.00,40.00,9.20,29.72,T,10.00
EWR,2025-04-07 19:51,43.00,20.00,10.35,29.72,T,3.00
EWR,2025-04-07 20:03,43.00,20.00,10.35,29.72,T,1.00
EWR,2025-04-07 20:51,43.00,30.00,10.35,29.71,T,1.00
EWR,2025-04-07 21:51,43.00,50.00,9.20,29.68,0.01,1.00
EWR,2025-04-07 22:03,43.00,40.00,8.05,29.69,T,3.00
EWR,2025-04-07 22:51,44.00,40.00,8.05,29.70,T,10.00
EWR,2025-04-07 23:51,44.00,20.00,5.75,29.70,0.00,10.00
EWR,2025-04-08 00:51,44.00,30.00,4.60,29.69,0.00,10.00
EWR,2025-04-08 01:51,43.00,20.00,5.75,29.67,0.00,10.00
EWR,2025-04-08 02:51,44.00,20.00,4.60,29.68,0.00,10.00
EWR,2025-04-08 03:51,44.00,0.00,0.00,29.64,0.00,10.00
EWR,2025-04-08 04:51,44.00,160.00,4.60,29.64,0.00,10.00
EWR,2025-04-08 05:37,43.00,210.00,3.45,29.63,0.00,3.00
EWR,2025-04-08 05:51,44.00,240.00,5.75,29.66,0.00,3.00
EWR,2025-04-08 06:21,44.00,250.00,8.05,29.64,0.00,3.00
EWR,2025-04-08 06:51,44.00,260.00,6.90,29.62,0.00,5.00
EWR,2025-04-08 07:12,43.00,280.00,5.75,29.62,T,3.00
EWR,2025-04-08 07:51,44.00,260.00,8.05,29.61,T,7.00
EWR,2025-04-08 08:33,44.00,250.00,9.20,29.61,0.00,10.00
EWR,2025-04-08 08:51,44.00,240.00,5.75,29.60,0.00,10.00
EWR,2025-04-08 09:51,43.00,250.00,10.35,29.61,0.00,10.00
EWR,2025-04-08 10:51,43.00,250.00,10.35,29.63,0.00,9.00
EWR,2025-04-08 10:59,42.00,310.00,17.25,29.64,T,9.00
EWR,2025-04-08 11:11,41.00,280.00,14.95,29.65,T,10.00
EWR,2025-04-08 11:51,41.00,300.00,16.10,29.67,T,10.00
EWR,2025-04-08 12:51,40.00,300.00,18.40,29.69,0.00,10.00
EWR,2025-04-08 13:51,41.00,300.00,23.00,29.70,0.00,10.00
EWR,2025-04-08 14:51,43.00,290.00,26.45,29.71,0.00,10.00
EWR,2025-04-08 15:51,46.00,300.00,18.40,29.72,0.00,10.00
EWR,2025-04-08 16:51,45.00,300.00,27.60,29.72,0.00,10.00
EWR,2025-04-08 16:58,45.00,280.00,29.90,29.72,0.00,10.00
EWR,2025-04-08 17:51,45.00,300.00,19.55,29.73,0.00,10.00
EWR,2025-04-08 18:51,47.00,300.00,21.85,29.73,0.00,10.00
EWR,2025-04-08 19:51,48.00,290.00,21.85,29.75,0.00,10.00
EWR,2025-04-08 20:51,46.00,300.00,25.30,29.78,0.00,10.00
EWR,2025-04-08 21:51,46.00,290.00,25.30,29.82,0.00,10.00
EWR,2025-04-08 22:51,44.00,300.00,17.25,29.87,0.00,10.00
